mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.007094860076904297,0.0003808484880018993,0.0044994354248046875,0.0006992202764984685,1,{'max_depth': 1},-0.3083032490974729,-0.3270758122743682,-0.3078034682080925,-0.31439417652664453,0.00896959156122524,2
0.01619410514831543,0.007126363230089648,0.007678985595703125,0.0019230191406321942,2,{'max_depth': 2},-0.3083032490974729,-0.3270758122743682,-0.3078034682080925,-0.31439417652664453,0.00896959156122524,2
0.006571372350056966,0.0007011379894739073,0.00537411371866862,0.001231975285281154,3,{'max_depth': 3},-0.30324909747292417,-0.3270758122743682,-0.3078034682080925,-0.3127094593184616,0.010327298650941391,1
0.007588624954223633,0.001755433724503276,0.005341450373331706,0.0012490569270926842,4,{'max_depth': 4},-0.30902527075812275,-0.3270758122743682,-0.3092485549132948,-0.31511654598192856,0.008456969577163357,4
